Trddt,rvp,rvn,rv,RSJ,Stkcd
2005-09-13,0.0003333142712393213,0.0002484151488824084,0.0005817294201217297,0.14594263143704736,8
2005-09-14,0.000299991345965246,0.0002100518471086665,0.0005100431930739125,0.17633702415384644,8
2005-09-15,0.00025596125512774627,0.00031702560669231295,0.0005729868618200593,-0.10657199254202677,8
2005-09-16,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-09-19,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-09-20,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-09-21,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-09-22,0.0005744032644575845,0.0008692436006856505,0.001443646865143235,-0.2042330041694876,8
2005-09-26,0.0007320490852100217,0.0007329317071221762,0.001464980792332198,-0.0006024801941255389,8
2005-09-27,0.0004628944561537461,0.0006303417739015871,0.001093236230055333,-0.15316663786322357,8
2005-09-28,0.00038637346814146333,0.00038516868826969435,0.0007715421564111577,0.0015615217674858314,8
2005-09-29,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-09-30,0.000330088225789138,0.0002972261487203487,0.0006273143745094867,0.05238534043554323,8
2005-10-10,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-10-11,0.00040504710545498276,0.00019319468064381583,0.0005982417860987985,0.3541250874377737,8
2005-10-12,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-10-13,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-10-27,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-10-28,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-11-01,0.001983046737142536,0.001274502949543103,0.003257549686685639,0.21750820578283594,8
2005-11-02,0.0019634806167464934,0.0005648010443307602,0.002528281661077253,0.5532135101671315,8
2005-11-03,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-11-04,0.0003185824972380795,0.0006466917236723963,0.0009652742209104759,-0.33991296910926955,8
2005-11-07,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-11-09,0.0008504960900193401,0.0006803292656097699,0.00153082535562911,0.11116018152158075,8
2005-11-10,0.0008762289748557998,0.0008509405109876636,0.001727169485843463,0.014641564754015148,8
2005-11-11,0.0003185824972380795,0.0006576833584666233,0.0009762658557047029,-0.34734479265770174,8
2005-12-19,0.00040999015984749776,0.00046560383191939446,0.0008755939917668922,-0.06351536510623138,8
2005-12-21,0.00024194833771017487,0.00019228871658549638,0.0004342370542956712,0.11436062545428317,8
2005-12-22,0.00012748653188323375,0.00017761466456378512,0.00030510119644701887,-0.16430002000748026,8
2005-12-28,0.00022419665617836603,0.00011788687549673445,0.0003420835316751005,0.3107714076765351,8
