Trddt,time,open,close
2005-03-10,09:55:00,1631.5775073092632,1629.5706047256526
2005-03-10,10:00:00,1628.820110023806,1626.4688008785947
2005-03-10,10:05:00,1626.2652253438623,1626.7111874404372
2005-03-10,10:10:00,1626.4021832482536,1626.586853929513
2005-03-10,10:15:00,1626.3387875261149,1625.200103133373
2005-03-10,10:20:00,1625.2712816258036,1623.989876257058
2005-03-10,10:25:00,1623.878685790234,1624.1790635507828
2005-03-10,10:30:00,1623.910269825181,1624.7192937160446
2005-03-10,10:35:00,1625.2469697244192,1626.3090842106224
2005-03-10,10:40:00,1626.234335093648,1625.9277391422306
2005-03-10,10:45:00,1625.9589088333676,1623.8827128541966
2005-03-10,10:50:00,1623.5106387265128,1620.9352305436703
2005-03-10,10:55:00,1620.8744863368845,1621.1085665096891
2005-03-10,11:00:00,1620.872497292194,1619.9625999198515
2005-03-10,11:05:00,1620.0583490368256,1618.5789285205872
2005-03-10,11:10:00,1618.5997978098828,1616.658937379805
2005-03-10,11:15:00,1616.643424716368,1615.5434377098454
2005-03-10,11:20:00,1615.549893790262,1616.3457567333585
2005-03-10,11:25:00,1616.772852296811,1617.4133378383613
2005-03-10,11:30:00,1617.5236066250534,1616.2745677025446
2005-03-10,13:05:00,1614.927068148433,1613.3904845883353
2005-03-10,13:10:00,1613.7761567635284,1612.8477027792037
2005-03-10,13:15:00,1612.8544280053152,1612.9764627935638
2005-03-10,13:20:00,1612.9769350405577,1613.8922308912126
2005-03-10,13:25:00,1614.0277772658906,1614.0002119105384
2005-03-10,13:30:00,1614.0241402379488,1613.077663439769
2005-03-10,13:35:00,1613.112706311306,1612.7063486084394
2005-03-10,13:40:00,1612.5126961319256,1611.6220767065715
2005-03-10,13:45:00,1611.3872155005645,1609.2837647472631
2005-03-10,13:50:00,1609.1423251924264,1607.5636643315452
2005-03-10,13:55:00,1607.4175979281472,1607.9674724866345
2005-03-10,14:00:00,1608.1399204837626,1609.5415212874448
2005-03-10,14:05:00,1609.6899523999905,1609.291162866573
2005-03-10,14:10:00,1609.2500029958137,1607.372157956384
2005-03-10,14:15:00,1607.204538172027,1605.8401432837409
2005-03-10,14:20:00,1605.685078617432,1604.4524145834512
2005-03-10,14:25:00,1604.323726959686,1603.6578808432482
2005-03-10,14:30:00,1603.5651580722315,1602.4589989194778
2005-03-10,14:35:00,1602.378812702761,1596.4685845062832
2005-03-10,14:40:00,1596.460986516698,1593.5607719158556
2005-03-10,14:45:00,1594.0360733947043,1596.6403596681366
2005-03-10,14:50:00,1596.6774387060095,1597.5357604856958
2005-03-10,14:55:00,1597.5407503063152,1597.3694873909726
2005-03-10,15:00:00,1597.3621001690483,1598.388637082351
2005-03-11,09:35:00,1594.536190097199,1601.5570380953618
2005-03-11,09:40:00,1601.9627921941096,1604.546221045956
2005-03-11,09:45:00,1604.4858463017586,1600.0018900138607
2005-03-11,09:50:00,1600.027521161983,1596.2657983987483
2005-03-11,09:55:00,1596.2597859894709,1593.476192036493
2005-03-11,10:00:00,1593.4443141899762,1593.5202327325285
2005-03-11,10:05:00,1593.5366952786278,1595.018437625426
2005-03-11,10:10:00,1594.9554403291738,1593.8632120721911
2005-03-11,10:15:00,1593.61493324114,1590.6374959657303
2005-03-11,10:20:00,1590.4277650912522,1588.7750307158828
2005-03-11,10:25:00,1588.8074189788204,1589.8379748741331
2005-03-11,10:30:00,1589.844008116252,1592.3026426254496
2005-03-11,10:35:00,1592.3657231132506,1593.7633076730178
2005-03-11,10:40:00,1593.8434333273922,1594.4687207545107
2005-03-11,10:45:00,1595.0723549187005,1595.61759971049
2005-03-11,10:50:00,1595.68669992167,1597.2673353678256
2005-03-11,10:55:00,1597.7463713136924,1602.338275433235
2005-03-11,11:00:00,1602.545964954351,1603.112122429062
2005-03-11,11:05:00,1603.1973494040778,1600.6313883660123
2005-03-11,11:10:00,1600.942038752689,1601.490817045354
2005-03-11,11:15:00,1601.4978394724808,1602.881252241654
2005-03-11,11:20:00,1602.8002089816864,1603.531083812136
2005-03-11,11:25:00,1603.5766093415818,1603.0001388567428
2005-03-11,11:30:00,1602.4364140143991,1602.266330510531
2005-03-11,13:05:00,1602.1268455373045,1602.331407324937
2005-03-11,13:10:00,1602.3276845617024,1600.366265760394
2005-03-11,13:15:00,1600.0553503737249,1597.189857601574
2005-03-11,13:20:00,1597.0977752071678,1597.03852975805
2005-03-11,13:25:00,1597.3279052993907,1598.0563225064132
2005-03-11,13:30:00,1598.1779501536444,1597.634471385057
2005-03-11,13:35:00,1597.5601028454982,1596.70676896984
2005-03-11,13:40:00,1596.7715903499684,1598.1784594606024
2005-03-11,13:45:00,1598.303130055482,1603.5611399662048
2005-03-11,13:50:00,1604.014281218428,1606.7440351773607
2005-03-11,13:55:00,1606.6281213849772,1604.4295740530429
2005-03-11,14:00:00,1604.407332762144,1603.7228827651377
2005-03-11,14:05:00,1603.788667402256,1605.4037883064618
2005-03-11,14:10:00,1605.465330855539,1605.2381878692147
2005-03-11,14:15:00,1605.3239527829546,1603.384294909672
2005-03-11,14:20:00,1603.2997515634522,1601.868962940619
2005-03-11,14:25:00,1601.9951226342546,1600.9466087169433
2005-03-11,14:30:00,1601.117069668757,1601.4898455699931
2005-03-11,14:35:00,1601.939794511101,1603.8444094694237
2005-03-11,14:40:00,1603.8796499631796,1603.302806468244
2005-03-11,14:45:00,1603.1557051476016,1602.6956019203544
2005-03-11,14:50:00,1602.499031848974,1603.3631296687254
2005-03-11,14:55:00,1603.1976671226255,1603.8867717716546
2005-03-11,15:00:00,1604.1394910339982,1605.8187675063098
2005-03-14,09:35:00,1606.5532032255917,1605.592706497188
2005-03-14,09:40:00,1605.9044703263842,1605.1049398727105
2005-03-14,09:45:00,1605.3936538817727,1605.162081962506
2005-03-14,09:50:00,1605.2793224328302,1600.8050090466195
2005-03-14,09:55:00,1600.598855838307,1592.8862208306286
2005-03-14,10:00:00,1592.724450182435,1591.4052489966398
2005-03-14,10:05:00,1591.416831482816,1593.4182585483104
2005-03-14,10:10:00,1593.388625934892,1592.9356732668523
2005-03-14,10:15:00,1592.9046853380005,1590.9164433321334
2005-03-14,10:20:00,1590.852168798126,1591.2296429823857
2005-03-14,10:25:00,1591.2687525440408,1592.7917104016217
2005-03-14,10:30:00,1592.818665833638,1595.1912469974666
2005-03-14,10:35:00,1595.2279572899215,1594.6628025460657
2005-03-14,10:40:00,1594.7262110911322,1593.1954791132505
2005-03-14,10:45:00,1593.53194924249,1590.8381615781068
2005-03-14,10:50:00,1590.8100569614935,1587.0011616094114
2005-03-14,10:55:00,1586.8360842374832,1587.2761644046927
2005-03-14,11:00:00,1587.1671000252384,1588.6556047697693
2005-03-14,11:05:00,1588.5489560614872,1590.4306871180431
2005-03-14,11:10:00,1590.2243998986712,1591.9388950915315
2005-03-14,11:15:00,1592.1588957057488,1595.138438844787
2005-03-14,11:20:00,1594.7891797914262,1596.976118451753
2005-03-14,11:25:00,1596.93580306637,1600.0783880094143
2005-03-14,11:30:00,1600.4027841762245,1604.3163836159813
2005-03-14,13:05:00,1606.308856170785,1609.922593582708
2005-03-14,13:10:00,1610.1944490360438,1611.1831596356074
2005-03-14,13:15:00,1611.1710785470725,1613.6092623782652
2005-03-14,13:20:00,1613.725481808684,1616.797129225923
2005-03-14,13:25:00,1616.8180026480786,1616.0319382999285
2005-03-14,13:30:00,1614.9683644754014,1613.1648718020183
2005-03-14,13:35:00,1613.407350900015,1614.0565830157989
2005-03-14,13:40:00,1614.2699141889373,1621.914841053921
2005-03-14,13:45:00,1622.1910282946124,1627.730920513
2005-03-14,13:50:00,1627.9755159916494,1626.9199759236972
2005-03-14,13:55:00,1624.5572746313042,1623.713448603718
2005-03-14,14:00:00,1623.100342144453,1622.4067572014085
2005-03-14,14:05:00,1622.6756569156191,1622.451683238979
2005-03-14,14:10:00,1622.3759704583513,1621.9319469302732
2005-03-14,14:15:00,1621.842613914483,1621.8501115955164
2005-03-14,14:20:00,1614.274089452394,1613.8375757078015
2005-03-14,14:25:00,1614.0277496802155,1614.5119777722834
2005-03-14,14:30:00,1616.4241875571188,1616.3571956045507
2005-03-14,14:35:00,1616.319005261469,1615.092488414486
2005-03-14,14:40:00,1614.0839833315422,1614.0227007814076
2005-03-14,14:45:00,1613.8232516920734,1613.100708521731
2005-03-14,14:50:00,1613.8232516920734,1613.100708521731
2005-03-14,14:55:00,1610.1477414195883,1609.3785049729795
2005-03-14,15:00:00,1609.8971951468552,1612.296369363769
2005-03-15,09:35:00,1612.3646506690593,1609.0890634332336
2005-03-15,09:40:00,1609.0726204811,1606.8159205078473
2005-03-15,09:45:00,1606.83833844787,1607.3457141240765
2005-03-15,09:50:00,1607.2663001269157,1609.2185624458346
2005-03-15,09:55:00,1608.6427423372377,1609.1506475865938
2005-03-15,10:00:00,1609.0382805345564,1602.8648540956833
2005-03-15,10:05:00,1602.7293883501402,1598.4971381070786
2005-03-15,10:10:00,1598.557628742781,1600.262270189594
2005-03-15,10:15:00,1600.367295201705,1601.72073655163
2005-03-15,10:20:00,1601.8454725051838,1600.8084145952373
2005-03-15,10:25:00,1600.8924553787972,1600.4300833981824
2005-03-15,10:30:00,1600.364298158852,1601.343678641684
2005-03-15,10:35:00,1601.3702504752832,1602.2133964831355
2005-03-15,10:40:00,1602.2301314509732,1602.3062886709188
2005-03-15,10:45:00,1602.0283073995142,1600.1625226547246
2005-03-15,10:50:00,1600.038437144743,1596.8144313557689
2005-03-15,10:55:00,1596.2117539286546,1593.250511815221
2005-03-15,11:00:00,1593.3099474981236,1594.50538194804
2005-03-15,11:05:00,1594.5444207601686,1596.0811413114957
2005-03-15,11:10:00,1596.2106112471718,1597.4158702397217
2005-03-15,11:15:00,1597.245734089025,1595.8660769927146
2005-03-15,11:20:00,1595.8188823155788,1594.9965990493629
2005-03-15,11:25:00,1595.2499771915411,1596.1299131200312
2005-03-15,11:30:00,1596.3000630707454,1596.6633962392316
2005-03-15,13:05:00,1596.0943617391877,1595.3166701428336
2005-03-15,13:10:00,1595.3131706356917,1594.4819787937502
2005-03-15,13:15:00,1593.880308266645,1592.381241116036
2005-03-15,13:20:00,1592.3531516631926,1592.377944419025
2005-03-15,13:25:00,1592.1455383075886,1591.8307806682933
2005-03-15,13:30:00,1591.8017201704226,1588.6185930164847
2005-03-15,13:35:00,1588.1868393200514,1586.0964403558946
2005-03-15,13:40:00,1585.940315048069,1585.259645137457
2005-03-15,13:45:00,1585.2593531217526,1587.5055906758314
2005-03-15,13:50:00,1587.5708083936474,1588.584345479932
2005-03-15,13:55:00,1588.2443898371314,1586.575656471502
2005-03-15,14:00:00,1586.455563075796,1587.209538927449
2005-03-15,14:05:00,1587.4271637424167,1589.1621873995896
2005-03-15,14:10:00,1589.3291686709945,1591.3139977729834
2005-03-15,14:15:00,1591.547869877233,1591.9123557063097
2005-03-15,14:20:00,1591.805864084892,1589.3575285757522
2005-03-15,14:25:00,1589.048655116564,1588.5287459243457
2005-03-15,14:30:00,1588.118094495058,1589.157102133512
2005-03-15,14:35:00,1589.081273769968,1589.8942185698977
2005-03-15,14:40:00,1589.377361620603,1585.6761200017104
2005-03-15,14:45:00,1585.3760279609428,1581.077825523401
2005-03-15,14:50:00,1581.6530333840617,1582.1949199048224
2005-03-15,14:55:00,1582.273507879093,1582.398317144819
2005-03-15,15:00:00,1582.0122050205175,1584.100325152495
2005-03-16,09:35:00,1579.2024951249043,1577.8195214512932
2005-03-16,09:40:00,1577.948305159649,1580.1167492320826
2005-03-16,09:45:00,1579.9398748717183,1582.1162208735218
2005-03-16,09:50:00,1582.0346391459368,1581.156878409692
2005-03-16,09:55:00,1580.8502583340228,1577.2700096927824
2005-03-16,10:00:00,1576.4640407935822,1572.9705308040586
2005-03-16,10:05:00,1573.0415974250357,1572.828908077999
2005-03-16,10:10:00,1573.063988128445,1574.4088517097307
2005-03-16,10:15:00,1574.483380955875,1573.212050685078
2005-03-16,10:20:00,1573.1000397284822,1572.7235168420395
2005-03-16,10:25:00,1572.6472422356237,1573.798023648622
2005-03-16,10:30:00,1573.8421982379043,1576.330517552106
2005-03-16,10:35:00,1576.4877895081313,1576.555458710964
2005-03-16,10:40:00,1576.5086158064323,1575.56009451146
2005-03-16,10:45:00,1575.4757495747565,1574.9702326991614
2005-03-16,10:50:00,1575.340595484712,1574.8739686943077
2005-03-16,10:55:00,1574.8804410396338,1573.6183434953737
2005-03-16,11:00:00,1573.2316711157805,1568.3330540331754
2005-03-16,11:05:00,1567.8915424583615,1565.9412289713111
2005-03-16,11:10:00,1565.8995346785266,1567.4992650240386
2005-03-16,11:15:00,1567.489085133975,1567.9124214094402
2005-03-16,11:20:00,1567.7937732383953,1566.8430694029687
2005-03-16,11:25:00,1566.346522663011,1565.2867239337154
2005-03-16,11:30:00,1565.709494035085,1564.8415739080149
2005-03-16,13:05:00,1564.0714843149265,1562.856298414015
2005-03-16,13:10:00,1562.8060831812916,1561.5806991864372
2005-03-16,13:15:00,1561.4612012186092,1561.92191176877
2005-03-16,13:20:00,1562.4813933017049,1562.137538559174
2005-03-16,13:25:00,1562.101346298562,1560.2916373398712
2005-03-16,13:30:00,1560.294810337683,1557.1143376373234
2005-03-16,13:35:00,1557.4218370191052,1558.1130541983323
2005-03-16,13:40:00,1558.550334283046,1561.642227379841
2005-03-16,13:45:00,1561.988969030802,1564.401968681948
2005-03-16,13:50:00,1564.431344896968,1564.4023653962054
2005-03-16,13:55:00,1564.0907930337455,1562.7042770395542
2005-03-16,14:00:00,1562.773492272278,1566.7256499064763
2005-03-16,14:05:00,1567.0709425392556,1574.280550079219
2005-03-16,14:10:00,1574.3603740759831,1572.9924659644284
2005-03-16,14:15:00,1572.9329478523964,1570.8280459230266
2005-03-16,14:20:00,1570.701336786819,1569.2279308787731
2005-03-16,14:25:00,1569.134611387055,1568.6435046551867
2005-03-16,14:30:00,1568.5063544519694,1567.3501247246763
2005-03-16,14:35:00,1567.4627039793877,1565.3417661809867
2005-03-16,14:40:00,1565.2610598726865,1563.975820608931
2005-03-16,14:45:00,1564.003632412663,1565.0106889584476
2005-03-16,14:50:00,1564.973029830807,1565.582840930652
2005-03-16,14:55:00,1565.7102455960808,1567.4028416468982
2005-03-16,15:00:00,1567.7995359396828,1568.8841855246817
2005-03-17,09:35:00,1567.8181921051091,1567.463106162667
2005-03-17,09:40:00,1567.1917416931367,1565.9085249482523
2005-03-17,09:45:00,1565.7532384227525,1564.4264712404984
2005-03-17,09:50:00,1564.2381695545891,1561.8908339353068
2005-03-17,09:55:00,1561.9297029047518,1562.9728369395589
2005-03-17,10:00:00,1563.165774231976,1565.7561590971163
2005-03-17,10:05:00,1565.8126128935296,1566.3436171273129
2005-03-17,10:10:00,1566.479222806117,1564.6050930811302
2005-03-17,10:15:00,1564.6311084696526,1563.6501360143325
2005-03-17,10:20:00,1563.5661492479448,1563.5271052372873
2005-03-17,10:25:00,1563.7897935501308,1564.2372670448876
2005-03-17,10:30:00,1564.283111778056,1563.704713768269
2005-03-17,10:35:00,1563.61886257037,1557.6290396775266
2005-03-17,10:40:00,1557.4403942978856,1556.8474509209263
2005-03-17,10:45:00,1557.1072459520103,1557.4868262410455
2005-03-17,10:50:00,1557.404792155597,1556.4765551801058
2005-03-17,10:55:00,1556.511516632762,1555.0923913696706
2005-03-17,11:00:00,1555.0494618475527,1557.1210716841024
2005-03-17,11:05:00,1557.3114614673643,1560.8376296636582
2005-03-17,11:10:00,1560.8901857924538,1563.0232471184315
2005-03-17,11:15:00,1562.929016987859,1561.8320477649045
2005-03-17,11:20:00,1561.7878341003102,1562.0095488803784
2005-03-17,11:25:00,1561.7317470804126,1563.7535034120774
2005-03-17,11:30:00,1563.4402015740927,1565.624256511377
2005-03-17,13:05:00,1566.8286901532215,1567.1728311089855
2005-03-17,13:10:00,1567.324138334246,1567.0269103585842
2005-03-17,13:15:00,1567.0259269005996,1566.5196011304888
2005-03-17,13:20:00,1566.4870581592677,1566.4803883912743
2005-03-17,13:25:00,1566.3337320089684,1566.2644534058431
2005-03-17,13:30:00,1566.1574633310524,1566.394424859746
2005-03-17,13:35:00,1566.7820680084392,1567.7163640029223
2005-03-17,13:40:00,1567.932049007363,1570.7086909265258
2005-03-17,13:45:00,1570.8903593889513,1572.4752932969272
2005-03-17,13:50:00,1572.61418088726,1571.7579806843912
2005-03-17,13:55:00,1571.357243898994,1569.7477727112232
2005-03-17,14:00:00,1569.563050312931,1567.4375364200707
2005-03-17,14:05:00,1567.375687377082,1566.0159355073126
2005-03-17,14:10:00,1566.2100962374575,1564.2923190539568
2005-03-17,14:15:00,1564.166087769892,1560.0448669433
2005-03-17,14:20:00,1559.7046830543334,1558.7732954259816
2005-03-17,14:25:00,1559.2416213481677,1560.9828412493798
2005-03-17,14:30:00,1561.3581088498408,1560.033266499696
2005-03-17,14:35:00,1560.0659823572194,1556.7592308676385
2005-03-17,14:40:00,1556.6168168480997,1554.4250870596968
2005-03-17,14:45:00,1554.2919658783137,1555.1847530630616
2005-03-17,14:50:00,1555.1671924723696,1555.0057355196286
2005-03-17,14:55:00,1555.1671924723696,1555.0057355196286
2005-03-17,15:00:00,1552.3657267479125,1553.0821419969814
2005-03-18,09:35:00,1549.7720989611516,1552.2492688491322
2005-03-18,09:40:00,1552.3528277845692,1557.2156693942638
2005-03-18,09:45:00,1557.7797868385592,1556.429541560287
2005-03-18,09:50:00,1556.125064703008,1554.449582079718
2005-03-18,09:55:00,1554.4345554312963,1553.0333734473186
2005-03-18,10:00:00,1552.851741646714,1549.0153102560698
2005-03-18,10:05:00,1548.8392053000025,1544.9841425353322
2005-03-18,10:10:00,1544.6729001400656,1544.456373722108
2005-03-18,10:15:00,1544.3853583165258,1546.5587281191906
2005-03-18,10:20:00,1546.7184740545058,1545.4510875665226
2005-03-18,10:25:00,1545.2521979650694,1543.2166248694382
2005-03-18,10:30:00,1543.058366642011,1543.347323308271
2005-03-18,10:35:00,1543.0677685355763,1543.2729438660358
2005-03-18,10:40:00,1543.0857681089974,1546.2516097530406
2005-03-18,10:45:00,1546.6745797606857,1549.6144363837318
2005-03-18,10:50:00,1550.5014005566677,1549.166552190409
2005-03-18,10:55:00,1548.9895067924722,1548.047813335191
2005-03-18,11:00:00,1547.9937396168657,1549.5578874457465
2005-03-18,11:05:00,1549.6870869338518,1550.1484180264465
2005-03-18,11:10:00,1549.9735488121269,1549.542320542706
2005-03-18,11:15:00,1549.446699558362,1548.0634121917374
2005-03-18,11:20:00,1547.9250165251117,1545.690722965896
2005-03-18,11:25:00,1545.501559697085,1544.321696778402
2005-03-18,11:30:00,1544.020944581799,1544.7158508342218
2005-03-18,13:05:00,1544.0266392501192,1544.3570386872575
2005-03-18,13:10:00,1544.3952315218448,1544.3921539986586
2005-03-18,13:15:00,1544.4343697455038,1544.5278670242642
2005-03-18,13:20:00,1544.5030148874937,1544.4428299518122
2005-03-18,13:25:00,1544.2460440266905,1541.7584601491471
2005-03-18,13:30:00,1541.469461002305,1537.8976814415173
2005-03-18,13:35:00,1537.402928426105,1538.5136535133593
2005-03-18,13:40:00,1538.4667213969751,1539.3170824819251
2005-03-18,13:45:00,1539.3522907220945,1538.8290616682125
2005-03-18,13:50:00,1538.8684881460026,1536.8127555864212
2005-03-18,13:55:00,1536.765549837028,1535.5919242977116
2005-03-18,14:00:00,1535.44161359225,1535.69360857635
2005-03-18,14:05:00,1535.753809736422,1535.7881854081447
2005-03-18,14:10:00,1535.7910533770764,1533.3580342353307
2005-03-18,14:15:00,1533.2293866025657,1530.0928081331526
2005-03-18,14:20:00,1529.1167215000212,1529.7631950477148
2005-03-18,14:25:00,1529.835007621258,1532.562975496009
2005-03-18,14:30:00,1532.9078159977105,1534.5186351904226
2005-03-18,14:35:00,1534.172086252437,1533.2108559875169
2005-03-18,14:40:00,1533.2430400700398,1532.7455277779277
2005-03-18,14:45:00,1532.7781075270773,1532.9762304138517
2005-03-18,14:50:00,1533.5218193416435,1532.6521900318146
2005-03-18,14:55:00,1532.748732708512,1531.1531550579082
2005-03-18,15:00:00,1531.071647781696,1533.0660626244164
2005-03-21,09:35:00,1530.1133398763,1528.0743087863966
2005-03-21,09:40:00,1527.8205555786228,1529.9958946755532
2005-03-21,09:45:00,1530.2262421895502,1535.7292419125447
2005-03-21,09:50:00,1535.930722802898,1539.0138109219024
2005-03-21,09:55:00,1538.7964400440594,1537.797900514257
2005-03-21,10:00:00,1537.6414574291937,1535.7369544170049
2005-03-21,10:05:00,1535.8360980034388,1534.4528851078085
2005-03-21,10:10:00,1534.4638906268506,1532.5551135498956
2005-03-21,10:15:00,1532.400302576345,1529.922825917358
2005-03-21,10:20:00,1529.7716649001238,1528.926314442437
2005-03-21,10:25:00,1529.1131955075248,1530.7212448105686
2005-03-21,10:30:00,1530.6801853431127,1530.772622035461
2005-03-21,10:35:00,1530.919412174852,1530.0556215757915
2005-03-21,10:40:00,1529.9773543634096,1528.1381699823296
2005-03-21,10:45:00,1528.049637259246,1526.2604669512723
2005-03-21,10:50:00,1526.064212064652,1526.610721883559
2005-03-21,10:55:00,1526.7567303919575,1528.2462231940683
2005-03-21,11:00:00,1528.1803654928265,1529.2552907559193
2005-03-21,11:05:00,1529.4335469302162,1530.747459913214
2005-03-21,11:10:00,1530.6198783467555,1532.5595007991917
2005-03-21,11:15:00,1532.7336992077123,1537.6151071998358
2005-03-21,11:20:00,1537.8123523360482,1540.9746124647054
2005-03-21,11:25:00,1541.0369302221416,1539.3716977800275
2005-03-21,11:30:00,1539.4125108692615,1538.957529956075
2005-03-21,13:05:00,1538.4380248282034,1537.791865926652
2005-03-21,13:10:00,1537.7192490845905,1536.077413459518
2005-03-21,13:15:00,1536.2843743665517,1536.394941491566
2005-03-21,13:20:00,1536.3714716392976,1537.1837172351793
2005-03-21,13:25:00,1537.182616973077,1536.69262079044
2005-03-21,13:30:00,1536.6251250446392,1536.8297040814111
2005-03-21,13:35:00,1536.833839159447,1535.807165793619
2005-03-21,13:40:00,1535.8355965529215,1534.2833815416077
2005-03-21,13:45:00,1534.1371878241227,1531.6520424446771
2005-03-21,13:50:00,1531.6104124488472,1533.2226423156087
2005-03-21,13:55:00,1533.3015891952018,1534.4786155940694
2005-03-21,14:00:00,1534.5981304723498,1535.156513307616
2005-03-21,14:05:00,1535.1998884168252,1533.988885841473
2005-03-21,14:10:00,1534.7826279654962,1535.9950192634951
2005-03-21,14:15:00,1535.9089644414084,1540.249775092287
2005-03-21,14:20:00,1540.2527627665263,1541.1846226291177
2005-03-21,14:25:00,1541.1848078382045,1539.4880928040575
2005-03-21,14:30:00,1539.451272494102,1539.6582669750596
2005-03-21,14:35:00,1539.5540753732575,1540.309718108852
2005-03-21,14:40:00,1540.3297329642994,1539.3508679966694
2005-03-21,14:45:00,1539.4528357104218,1537.7844686499418
2005-03-21,14:50:00,1537.8972150509971,1537.2859746514864
2005-03-21,14:55:00,1537.0537562824795,1537.8798960515508
2005-03-21,15:00:00,1538.0305795817908,1539.7497380693385
2005-03-22,09:35:00,1540.8935714029528,1540.3120276807451
2005-03-22,09:40:00,1540.3271108125075,1540.099482861209
2005-03-22,09:45:00,1540.1477380912356,1539.504470643068
2005-03-22,09:50:00,1539.4407383154262,1534.3877143039017
2005-03-22,09:55:00,1534.1407608815252,1532.3106360098325
2005-03-22,10:00:00,1532.2926373313512,1531.581655283947
2005-03-22,10:05:00,1531.5419589617798,1531.8886666289495
2005-03-22,10:10:00,1531.991719814166,1532.071021397626
2005-03-22,10:15:00,1532.0312721144328,1527.8238738359278
2005-03-22,10:20:00,1527.082435162634,1520.7451742984365
2005-03-22,10:25:00,1520.3417978367986,1521.682791453396
2005-03-22,10:30:00,1521.5366474314958,1522.6214484781033
2005-03-22,10:35:00,1522.6831440274157,1521.571558364711
2005-03-22,10:40:00,1521.4205046308305,1522.6479450740237
2005-03-22,10:45:00,1522.6343234058434,1525.6053073470534
2005-03-22,10:50:00,1525.6681770890032,1527.444326845358
2005-03-22,10:55:00,1527.682656180708,1526.6306074084275
2005-03-22,11:00:00,1526.3153048279232,1524.271879694289
2005-03-22,11:05:00,1524.3016501217792,1522.9416747822513
2005-03-22,11:10:00,1522.7622768518431,1518.4677282919415
2005-03-22,11:15:00,1518.2542668283588,1514.1200996680718
2005-03-22,11:20:00,1514.2558682253796,1516.4314167852808
2005-03-22,11:25:00,1516.7111218094135,1518.6595996798835
2005-03-22,11:30:00,1518.6903823255147,1520.023231595738
2005-03-22,13:05:00,1519.7327398611349,1518.7479659174694
2005-03-22,13:10:00,1518.8691210601824,1519.0605612791849
2005-03-22,13:15:00,1518.8782274306152,1518.2806034438722
2005-03-22,13:20:00,1518.313098269893,1515.8613282671604
2005-03-22,13:25:00,1515.753867576432,1513.3860770016893
2005-03-22,13:30:00,1512.906619502662,1511.8127750701324
2005-03-22,13:35:00,1511.6542442386365,1512.9392680259705
2005-03-22,13:40:00,1513.441368886139,1515.0347627517078
2005-03-22,13:45:00,1514.7830749073164,1513.6244580768305
2005-03-22,13:50:00,1513.9528414705344,1512.3783554467627
2005-03-22,13:55:00,1512.689762403611,1514.2271274199618
2005-03-22,14:00:00,1514.348203944132,1519.6097099145886
2005-03-22,14:05:00,1519.68032574803,1523.5589812270282
2005-03-22,14:10:00,1523.2190034686537,1522.2598002026082
2005-03-22,14:15:00,1522.2885770135008,1521.3186455082762
2005-03-22,14:20:00,1521.2683195888178,1522.6448826854232
2005-03-22,14:25:00,1522.6323399602604,1523.9562461560656
2005-03-22,14:30:00,1524.1925741698967,1523.503276651276
2005-03-22,14:35:00,1523.4838662785364,1520.6795984822718
2005-03-22,14:40:00,1520.4781010132135,1518.3091309597603
2005-03-22,14:45:00,1517.9104968492493,1516.7816901920935
2005-03-22,14:50:00,1516.720313181792,1515.7046505465366
2005-03-22,14:55:00,1515.507548913514,1515.3045756683591
2005-03-22,15:00:00,1515.2999068738916,1515.8536447117986
2005-03-23,09:35:00,1512.2835081577896,1513.555552753602
2005-03-23,09:40:00,1513.434618598371,1515.9044562153586
2005-03-23,09:45:00,1516.1381896885518,1519.400386959518
2005-03-23,09:50:00,1519.6365267812846,1519.8265800338015
2005-03-23,09:55:00,1519.7666513875429,1514.9952510737392
2005-03-23,10:00:00,1515.06337882817,1508.5950168147149
2005-03-23,10:05:00,1508.8632954088566,1505.0004234261864
2005-03-23,10:10:00,1504.750687067278,1506.9374716942064
2005-03-23,10:15:00,1506.8898142963524,1508.674782816385
2005-03-23,10:20:00,1508.835655848887,1507.649516027561
2005-03-23,10:25:00,1507.6108103612462,1504.9650029110549
2005-03-23,10:30:00,1504.7941109908368,1503.124569018061
2005-03-23,10:35:00,1503.1047049047215,1505.8087405809308
2005-03-23,10:40:00,1505.946412144462,1512.543694672829
2005-03-23,10:45:00,1512.8722479255662,1516.70092945721
2005-03-23,10:50:00,1516.4396141370266,1514.1320123533703
2005-03-23,10:55:00,1514.148429981905,1513.8160123533703
2005-03-23,11:00:00,1513.8205262568094,1515.7040703279267
2005-03-23,11:05:00,1515.661280191585,1515.675692311148
2005-03-23,11:10:00,1515.6708271484172,1514.333167389764
2005-03-23,11:15:00,1514.206203328872,1513.767388271367
2005-03-23,11:20:00,1513.61740637215,1514.2962518597908
2005-03-23,11:25:00,1514.5006306635023,1516.8490383230433
2005-03-23,11:30:00,1517.0864632968746,1520.8696707988524
2005-03-23,13:05:00,1523.3329446705147,1524.7528675453436
2005-03-23,13:10:00,1524.6920726869628,1523.462535174209
2005-03-23,13:15:00,1523.4619013861104,1523.4188305572854
2005-03-23,13:20:00,1523.580823998922,1525.88038984347
2005-03-23,13:25:00,1525.9961170207582,1530.074341312111
2005-03-23,13:30:00,1530.0944124033938,1530.237957523902
2005-03-23,13:35:00,1530.2538279331468,1528.456423946254
